NAME	TITLE	SCORE	
OR7E130P	olfactory receptor family 7 subfamily E member 130 pseudogene [Source:HGNC Symbol;Acc:HGNC:15053]	0.16699359	
RPL30P1	ribosomal protein L30 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:36642]	0.16699359	
IGHV1-3	immunoglobulin heavy variable 1-3 [Source:HGNC Symbol;Acc:HGNC:5552]	0.16699359	
RNA5SP346	RNA, 5S ribosomal pseudogene 346 [Source:HGNC Symbol;Acc:HGNC:43246]	0.16698036	
RN7SL44P	RNA, 7SL, cytoplasmic 44, pseudogene [Source:HGNC Symbol;Acc:HGNC:46060]	0.16698036	
MIR128-2	microRNA 128-2 [Source:HGNC Symbol;Acc:HGNC:31511]	0.16698036	
SPINK2	serine peptidase inhibitor Kazal type 2 [Source:HGNC Symbol;Acc:HGNC:11245]	0.16698036	
RNU6-924P	RNA, U6 small nuclear 924, pseudogene [Source:HGNC Symbol;Acc:HGNC:47887]	0.16698036	
BNIP3P20	BCL2 interacting protein 3 pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:49700]	0.16698036	
FABP5P12	fatty acid binding protein 5 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:31067]	0.16698036	
SNX2P2	sorting nexin 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:41515]	0.16698036	
PPIAP59	peptidylprolyl isomerase A pseudogene 59 [Source:HGNC Symbol;Acc:HGNC:53683]	0.16698036	
IGHVIII-26-1	immunoglobulin heavy variable (III)-26-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5698]	0.16698036	
MIR4525	microRNA 4525 [Source:HGNC Symbol;Acc:HGNC:41903]	0.16698036	
OR5B2	olfactory receptor family 5 subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:8323]	0.16698025	
CAPSL-DT	CAPSL divergent transcript [Source:HGNC Symbol;Acc:HGNC:56266]	0.16698025	
ENSG00000226733	novel transcript	0.16698025	
RNU6-168P	RNA, U6 small nuclear 168, pseudogene [Source:HGNC Symbol;Acc:HGNC:47131]	0.16698025	
MYZAP	myocardial zonula adherens protein [Source:HGNC Symbol;Acc:HGNC:43444]	0.16698025	
DNAJC19P9	DnaJ heat shock protein family (Hsp40) member C19 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:45072]	0.16698025	
TUBB4BP6	TUBB4B pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:42336]	0.16698025	
RNU6-1020P	RNA, U6 small nuclear 1020, pseudogene [Source:HGNC Symbol;Acc:HGNC:47983]	0.16698025	
NUFIP1	nuclear FMR1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:8057]	0.1669508	
UQCRHP1	ubiquinol-cytochrome c reductase hinge protein pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31341]	0.16691987	
PARP15	poly(ADP-ribose) polymerase family member 15 [Source:HGNC Symbol;Acc:HGNC:26876]	0.16690983	
CYBB	cytochrome b-245 beta chain [Source:HGNC Symbol;Acc:HGNC:2578]	0.16687311	
TFR2	transferrin receptor 2 [Source:HGNC Symbol;Acc:HGNC:11762]	0.1668303	
FAM171A2	family with sequence similarity 171 member A2 [Source:HGNC Symbol;Acc:HGNC:30480]	0.16682546	
SCRN3	secernin 3 [Source:HGNC Symbol;Acc:HGNC:30382]	0.16677408	
RPL36AP39	ribosomal protein L36a pseudogene 39 [Source:HGNC Symbol;Acc:HGNC:36074]	0.16675334	
RNU11-4P	RNA, U11 small nuclear 4, pseudogene [Source:HGNC Symbol;Acc:HGNC:46944]	0.16675334	
SULT1D1P	sulfotransferase family 1D member 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:30659]	0.16675334	
MIR498	microRNA 498 [Source:HGNC Symbol;Acc:HGNC:32092]	0.16675334	
RNU6-741P	RNA, U6 small nuclear 741, pseudogene [Source:HGNC Symbol;Acc:HGNC:47704]	0.16675334	
OR13K1P	olfactory receptor family 13 subfamily K member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:14721]	0.16675334	
ENSG00000212383	novel transcript	0.16675334	
RPL17P33	ribosomal protein L17 pseudogene 33 [Source:HGNC Symbol;Acc:HGNC:36654]	0.16675334	
SNORD115-4	small nucleolar RNA, C/D box 115-4 [Source:HGNC Symbol;Acc:HGNC:33023]	0.16675334	
PYDC2	pyrin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:33512]	0.16675334	
OR4X7P	olfactory receptor family 4 subfamily X member 7 pseudogene [Source:HGNC Symbol;Acc:HGNC:31277]	0.16675334	
TRAV33	T cell receptor alpha variable 33 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:12132]	0.16675334	
TRAV25	T cell receptor alpha variable 25 [Source:HGNC Symbol;Acc:HGNC:12122]	0.16675334	
ZFP91	ZFP91 zinc finger protein, atypical E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:14983]	0.16675323	
TMEM253	transmembrane protein 253 [Source:HGNC Symbol;Acc:HGNC:32545]	0.16672336	
LINC02941	long intergenic non-protein coding RNA 2941 [Source:HGNC Symbol;Acc:HGNC:55956]	0.16669238	
TCF15	transcription factor 15 [Source:HGNC Symbol;Acc:HGNC:11627]	0.16665933	
MIR3178	microRNA 3178 [Source:HGNC Symbol;Acc:HGNC:38381]	0.16665256	
MIMT1	MER1 repeat containing imprinted transcript 1 [Source:HGNC Symbol;Acc:HGNC:33464]	0.16664563	
MIR4292	microRNA 4292 [Source:HGNC Symbol;Acc:HGNC:38348]	0.16663532	
CCT8L2	chaperonin containing TCP1 subunit 8 like 2 [Source:HGNC Symbol;Acc:HGNC:15553]	0.16659397	
SNORD36C	small nucleolar RNA, C/D box 36C [Source:HGNC Symbol;Acc:HGNC:10165]	0.16658208	
USP30-AS1	USP30 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40909]	0.16652286	
TMEM86A	transmembrane protein 86A [Source:HGNC Symbol;Acc:HGNC:26890]	0.16650061	
MIR514B	microRNA 514b [Source:HGNC Symbol;Acc:HGNC:38292]	0.16649927	
RPS27AP20	RPS27A pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:54884]	0.16649522	
MIR4520-1	microRNA 4520-1 [Source:HGNC Symbol;Acc:HGNC:41775]	0.16649231	
RNU6ATAC25P	RNA, U6atac small nuclear 25, pseudogene [Source:HGNC Symbol;Acc:HGNC:46924]	0.16649005	
IQCF1	IQ motif containing F1 [Source:HGNC Symbol;Acc:HGNC:28607]	0.16648743	
RPS10P10	ribosomal protein S10 (RPS10) pseudogene	0.16644529	
OR9A3P	olfactory receptor family 9 subfamily A member 3 pseudogene [Source:HGNC Symbol;Acc:HGNC:15094]	0.16641816	
ZMPSTE24	zinc metallopeptidase STE24 [Source:HGNC Symbol;Acc:HGNC:12877]	0.16640773	
RPL7AP44	ribosomal protein L7a pseudogene 44 [Source:HGNC Symbol;Acc:HGNC:36645]	0.16640398	
MTCH1	mitochondrial carrier 1 [Source:HGNC Symbol;Acc:HGNC:17586]	0.16639397	
HERC2P11	HERC2 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:49882]	0.16638878	
SNORA41B	small nucleolar RNA, H/ACA box 41B [Source:HGNC Symbol;Acc:HGNC:52206]	0.16638878	
RNU6ATAC29P	RNA, U6atac small nuclear 29, pseudogene [Source:HGNC Symbol;Acc:HGNC:46928]	0.16638878	
LINC02118	long intergenic non-protein coding RNA 2118 [Source:HGNC Symbol;Acc:HGNC:52974]	0.16638878	
RNU6-956P	RNA, U6 small nuclear 956, pseudogene [Source:HGNC Symbol;Acc:HGNC:47919]	0.16638878	
RNU6-340P	RNA, U6 small nuclear 340, pseudogene [Source:HGNC Symbol;Acc:HGNC:47303]	0.16638878	
TRBJ2-7	T cell receptor beta joining 2-7 [Source:HGNC Symbol;Acc:HGNC:12175]	0.16638878	
HSPE1P18	heat shock protein family E (Hsp10) member 1 pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:49337]	0.16638878	
MIR4280	microRNA 4280 [Source:HGNC Symbol;Acc:HGNC:38334]	0.16638878	
TIMM8BP1	translocase of inner mitochondrial membrane 8B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39211]	0.16638878	
SELENOKP2	selenoprotein K pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:53725]	0.16638587	
RPS19P6	ribosomal protein S19 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:36217]	0.16638587	
OR7E93P	olfactory receptor family 7 subfamily E member 93 pseudogene [Source:HGNC Symbol;Acc:HGNC:14780]	0.16638587	
RPS14P7	ribosomal protein S14 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:36961]	0.16638587	
RN7SL111P	RNA, 7SL, cytoplasmic 111, pseudogene [Source:HGNC Symbol;Acc:HGNC:46127]	0.16638587	
BOLA3P1	bolA family member 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51440]	0.16638587	
OR6C2	olfactory receptor family 6 subfamily C member 2 [Source:HGNC Symbol;Acc:HGNC:15436]	0.16638587	
RN7SL831P	RNA, 7SL, cytoplasmic 831, pseudogene [Source:HGNC Symbol;Acc:HGNC:46847]	0.16638587	
BNIP3P35	BCL2 interacting protein 3 pseudogene 35 [Source:HGNC Symbol;Acc:HGNC:49715]	0.16638587	
MTND4LP10	MT-ND4L pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:42244]	0.16638587	
RNU6-512P	RNA, U6 small nuclear 512, pseudogene [Source:HGNC Symbol;Acc:HGNC:47475]	0.16638587	
RPL7P5	ribosomal protein L7 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:28886]	0.16638587	
SNORD115-25	small nucleolar RNA, C/D box 115-25 [Source:HGNC Symbol;Acc:HGNC:33044]	0.16638587	
RPL19P21	ribosomal protein L19 pseudogene 21 [Source:HGNC Symbol;Acc:HGNC:35868]	0.16638587	
MRPL57P6	mitochondrial ribosomal protein L57 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:29689]	0.16638587	
RNU6-116P	RNA, U6 small nuclear 116, pseudogene [Source:HGNC Symbol;Acc:HGNC:47079]	0.16638587	
RPS23P9	ribosomal protein S23 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:48341]	0.16638587	
FTLP18	ferritin light chain pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:37968]	0.16638587	
TRAJ35	T cell receptor alpha joining 35 (non-functional) [Source:HGNC Symbol;Acc:HGNC:12065]	0.16638587	
HSPD1P21	heat shock protein family D (Hsp60) member 1 pseudogene 21 [Source:HGNC Symbol;Acc:HGNC:38592]	0.16638587	
MIR4495	microRNA 4495 [Source:HGNC Symbol;Acc:HGNC:41693]	0.16638587	
RNA5SP46	RNA, 5S ribosomal pseudogene 46 [Source:HGNC Symbol;Acc:HGNC:42822]	0.16638587	
COL5A1-AS1	COL5A1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:31368]	0.1663486	
ENSG00000222185	novel transcript	0.16632092	
PHC2-AS1	PHC2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40205]	0.16632007	
NLGN3	neuroligin 3 [Source:HGNC Symbol;Acc:HGNC:14289]	0.16628969	
GRAMD4P6	GRAM domain containing 4 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:49141]	0.16625713	
CASP3P1	caspase 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43596]	0.16625713	
TBCAP1	tubulin folding cofactor A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:42630]	0.16625713	
HMGN2P34	high mobility group nucleosomal binding domain 2 pseudogene 34 [Source:HGNC Symbol;Acc:HGNC:39405]	0.16625713	
COX6CP13	cytochrome c oxidase subunit 6C pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:49365]	0.16625713	
RN7SL319P	RNA, 7SL, cytoplasmic 319, pseudogene [Source:HGNC Symbol;Acc:HGNC:46335]	0.16625713	
YPEL5P1	YPEL5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50555]	0.16625713	
RPL21P26	ribosomal protein L21 (RPL21) pseudogene	0.16625713	
RPL21P91	ribosomal protein L21 pseudogene 91 [Source:HGNC Symbol;Acc:HGNC:36450]	0.16625713	
COX7CP4	cytochrome c oxidase subunit VIIc (COX7C) pseudogene	0.16625713	
MTCYBP10	MT-CYB pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:51961]	0.16625713	
BMS1P3	BMS1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:23651]	0.16625713	
RNA5SP496	RNA, 5S ribosomal pseudogene 496 [Source:HGNC Symbol;Acc:HGNC:43396]	0.16625713	
RN7SL782P	RNA, 7SL, cytoplasmic 782, pseudogene [Source:HGNC Symbol;Acc:HGNC:46798]	0.16625713	
RNU6ATAC30P	RNA, U6atac small nuclear 30, pseudogene [Source:HGNC Symbol;Acc:HGNC:46929]	0.16625713	
RNA5SP509	RNA, 5S ribosomal pseudogene 509 [Source:HGNC Symbol;Acc:HGNC:43409]	0.16625713	
RPL6P20	ribosomal protein L6 pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:36543]	0.16625713	
RNU6-1203P	RNA, U6 small nuclear 1203, pseudogene [Source:HGNC Symbol;Acc:HGNC:48166]	0.16625713	
BTF3P13	basic transcription factor 3 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:1128]	0.16625713	
IGHV3-11	immunoglobulin heavy variable 3-11 [Source:HGNC Symbol;Acc:HGNC:5580]	0.16625713	
GTF3AP5	general transcription factor IIIA pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:49748]	0.16625713	
CHORDC1P3	CHORDC1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:54689]	0.16625713	
RNU6-222P	RNA, U6 small nuclear 222, pseudogene [Source:HGNC Symbol;Acc:HGNC:47185]	0.16625713	
ASNSP6	ASNS pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:49876]	0.16625713	
IGHVIII-5-2	immunoglobulin heavy variable (III)-5-2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5703]	0.16625713	
RNU6-230P	RNA, U6 small nuclear 230, pseudogene [Source:HGNC Symbol;Acc:HGNC:47193]	0.16625713	
PTGES3P3	prostaglandin E synthase 3 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:43823]	0.16625713	
RNA5SP135	RNA, 5S ribosomal pseudogene 135 [Source:HGNC Symbol;Acc:HGNC:43035]	0.16625713	
KRTAP10-4	keratin associated protein 10-4 [Source:HGNC Symbol;Acc:HGNC:20521]	0.16625713	
FAM230D	family with sequence similarity 230 member D [Source:HGNC Symbol;Acc:HGNC:53910]	0.16625713	
RN7SL156P	RNA, 7SL, cytoplasmic 156, pseudogene [Source:HGNC Symbol;Acc:HGNC:46172]	0.16625713	
LINC01885	long intergenic non-protein coding RNA 1885 [Source:HGNC Symbol;Acc:HGNC:52704]	0.16625713	
RNU6-693P	RNA, U6 small nuclear 693, pseudogene [Source:HGNC Symbol;Acc:HGNC:47656]	0.16625713	
NAB1P1	NAB1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:55156]	0.16625713	
LINC01808	long intergenic non-protein coding RNA 1808 [Source:HGNC Symbol;Acc:HGNC:52611]	0.16625713	
ENSG00000223446	novel transcript	0.16625713	
RN7SKP127	RN7SK pseudogene 127 [Source:HGNC Symbol;Acc:HGNC:45851]	0.16625713	
DNAJC8P3	DnaJ (Hsp40) homolog, subfamily C, member 8 (DNAJC8) pseudogene	0.16625713	
RN7SKP118	RN7SK pseudogene 118 [Source:HGNC Symbol;Acc:HGNC:45842]	0.16625713	
KRTAP13-1	keratin associated protein 13-1 [Source:HGNC Symbol;Acc:HGNC:18924]	0.16625713	
TOMM20P2	TOMM20 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:50519]	0.16625713	
LINC02686	long intergenic non-protein coding RNA 2686 [Source:HGNC Symbol;Acc:HGNC:54186]	0.16625713	
YWHAZP8	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:39029]	0.16625713	
YWHAZP7	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:39028]	0.16625713	
HMGB3P3	high mobility group box 3 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:39102]	0.16625713	
RN7SL807P	RNA, 7SL, cytoplasmic 807, pseudogene [Source:HGNC Symbol;Acc:HGNC:46823]	0.16625713	
LINC00379	long intergenic non-protein coding RNA 379 [Source:HGNC Symbol;Acc:HGNC:42705]	0.16625713	
RN7SL803P	RNA, 7SL, cytoplasmic 803, pseudogene [Source:HGNC Symbol;Acc:HGNC:46819]	0.16625713	
LINC02854	long intergenic non-protein coding RNA 2854 [Source:HGNC Symbol;Acc:HGNC:54391]	0.16625713	
DHFRP6	dihydrofolate reductase pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:52356]	0.16625713	
USP8P2	USP8 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:54601]	0.16625713	
ENSG00000207177	novel transcript	0.16625713	
MTCO3P30	MT-CO3 pseudogene 30 [Source:HGNC Symbol;Acc:HGNC:52133]	0.16625713	
PPATP2	phosphoribosyl pyrophosphate amidotransferase pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:48738]	0.16625713	
PGAM1P1	phosphoglycerate mutase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:42448]	0.16625713	
RPLP1P10	ribosomal protein lateral stalk subunit P1 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:35509]	0.16625713	
KRTAP8-2P	keratin associated protein 8-2, pseudogene [Source:HGNC Symbol;Acc:HGNC:18948]	0.16625713	
LINC02471	long intergenic non-protein coding RNA 2471 [Source:HGNC Symbol;Acc:HGNC:53410]	0.16625713	
RNY3P2	RNY3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:42486]	0.16625713	
ENSG00000207502	novel transcript	0.16625713	
RASSF10-DT	RASSF10 divergent transcript [Source:HGNC Symbol;Acc:HGNC:54255]	0.16625713	
RNU7-13P	RNA, U7 small nuclear 13 pseudogene [Source:HGNC Symbol;Acc:HGNC:34109]	0.16625713	
SETP16	SET pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:42935]	0.16625713	
OR8G1	olfactory receptor family 8 subfamily G member 1 [Source:HGNC Symbol;Acc:HGNC:8484]	0.16625713	
BMP6P1	bone morphogenetic protein 6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:19329]	0.16625713	
MIR587	microRNA 587 [Source:HGNC Symbol;Acc:HGNC:32843]	0.16625713	
MED28P5	mediator complex subunit 28 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:45082]	0.16625713	
NDUFA5P7	NADH:ubiquinone oxidoreductase subunit A5 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:48849]	0.16625713	
OR8F1P	olfactory receptor family 8 subfamily F member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:14691]	0.16625713	
LINC02059	long intergenic non-protein coding RNA 2059 [Source:HGNC Symbol;Acc:HGNC:52902]	0.16625713	
ARMH2	armadillo like helical domain containing 2 [Source:HGNC Symbol;Acc:HGNC:49394]	0.16625713	
LINC02090	long intergenic non-protein coding RNA 2090 [Source:HGNC Symbol;Acc:HGNC:52941]	0.16625713	
ZP3P1	ZP3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50856]	0.16625713	
RNU6-1133P	RNA, U6 small nuclear 1133, pseudogene [Source:HGNC Symbol;Acc:HGNC:48096]	0.16625713	
RN7SL836P	RNA, 7SL, cytoplasmic 836, pseudogene [Source:HGNC Symbol;Acc:HGNC:46852]	0.16625713	
RNU6-49P	RNA, U6 small nuclear 49, pseudogene [Source:HGNC Symbol;Acc:HGNC:34293]	0.16625713	
RFKP1	riboflavin kinase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39181]	0.16625713	
BNIP3P31	BCL2 interacting protein 3 pseudogene 31 [Source:HGNC Symbol;Acc:HGNC:49711]	0.16625713	
RNU6-1162P	RNA, U6 small nuclear 1162, pseudogene [Source:HGNC Symbol;Acc:HGNC:48125]	0.16625713	
RNU6-21P	RNA, U6 small nuclear 21, pseudogene [Source:HGNC Symbol;Acc:HGNC:34265]	0.16625713	
MIR802	microRNA 802 [Source:HGNC Symbol;Acc:HGNC:33140]	0.16625713	
SMARCE1P4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:39735]	0.16625713	
ARL5AP1	ARL5A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43933]	0.16625713	
CKS1BP6	CDC28 protein kinase regulatory subunit 1B pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:24608]	0.16625713	
MTND1P34	MT-ND1 pseudogene 34 [Source:HGNC Symbol;Acc:HGNC:42090]	0.16625713	
RNU6-792P	RNA, U6 small nuclear 792, pseudogene [Source:HGNC Symbol;Acc:HGNC:47755]	0.16625713	
RNU1-141P	RNA, U1 small nuclear 141, pseudogene [Source:HGNC Symbol;Acc:HGNC:48483]	0.16625713	
UGT1A13P	UDP glucuronosyltransferase family 1 member A13, pseudogene [Source:HGNC Symbol;Acc:HGNC:32191]	0.16625713	
KRT8P7	keratin 8 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:33361]	0.16625713	
CPDP1	carboxypeptidase D pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:53102]	0.16625713	
TRBV25OR9-2	T cell receptor beta variable 25/OR9-2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:12206]	0.16625713	
SNRPCP2	small nuclear ribonucleoprotein polypeptide C pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:49817]	0.16625713	
SNRPGP13	small nuclear ribonucleoprotein polypeptide G pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:39332]	0.16625713	
IGHD1-26	immunoglobulin heavy diversity 1-26 [Source:HGNC Symbol;Acc:HGNC:5485]	0.16625713	
RPL13P	ribosomal protein L13 pseudogene [Source:HGNC Symbol;Acc:HGNC:13978]	0.16625713	
CYCSP53	CYCS pseudogene 53 [Source:HGNC Symbol;Acc:HGNC:24404]	0.16625713	
SNORD115-33	small nucleolar RNA, C/D box 115-33 [Source:HGNC Symbol;Acc:HGNC:33052]	0.16625713	
KSR1P1	kinase suppressor of ras 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44977]	0.16625713	
TCEAL8P1	transcription elongation factor A (SII)-like 8, pseudogene.	0.16625713	
RPL32P19	ribosomal protein L32 pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:36743]	0.16625713	
RPL19P20	ribosomal protein L19 pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:35713]	0.16625713	
TRPC6P4	TRPC6 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:55945]	0.16625713	
SULT1C2P2	sulfotransferase family, cytosolic, 1C, member 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:51595]	0.16625713	
LRRC57P1	LRRC57 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54680]	0.16625713	
PIK3R5-DT	PIK3R5 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55321]	0.16625713	
RNU7-197P	RNA, U7 small nuclear 197 pseudogene [Source:HGNC Symbol;Acc:HGNC:45731]	0.16625713	
RNU6-344P	RNA, U6 small nuclear 344, pseudogene [Source:HGNC Symbol;Acc:HGNC:47307]	0.16625713	
ENSG00000212134	novel transcript	0.16625713	
SRGNP1	serglycin pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49107]	0.16625713	
RNU4-41P	RNA, U4 small nuclear 41, pseudogene [Source:HGNC Symbol;Acc:HGNC:46977]	0.16625713	
PRAMEF20	PRAME family member 20 [Source:HGNC Symbol;Acc:HGNC:25224]	0.16625713	
PRAMEF14	PRAME family member 14 [Source:HGNC Symbol;Acc:HGNC:13576]	0.16625713	
LIPK	lipase family member K [Source:HGNC Symbol;Acc:HGNC:23444]	0.16625713	
DEFA5	defensin alpha 5 [Source:HGNC Symbol;Acc:HGNC:2764]	0.16625713	
RERG-AS1	RERG antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39990]	0.16625713	
SNRPBP1	small nuclear ribonucleoprotein polypeptides B and B1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38665]	0.16625713	
KCNQ2-AS1	KCNQ2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40321]	0.16625713	
ENSG00000212579	novel transcript	0.16625713	
LINC00566	long intergenic non-protein coding RNA 566 [Source:HGNC Symbol;Acc:HGNC:43710]	0.16625713	
RPLP2P1	ribosomal protein lateral stalk subunit P2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:18724]	0.16625713	
LARP1BP3	LARP1B pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:44085]	0.16625713	
LINC00448	long intergenic non-protein coding RNA 448 [Source:HGNC Symbol;Acc:HGNC:42785]	0.16625713	
CTXN2-AS1	CTXN2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55426]	0.16625713	
ENSG00000200620	novel transcript	0.16625713	
RPL17P44	ribosomal protein L17 pseudogene 44 [Source:HGNC Symbol;Acc:HGNC:36396]	0.16625713	
FAM163B	family with sequence similarity 163 member B [Source:HGNC Symbol;Acc:HGNC:33277]	0.16625713	
SNORD115-1	small nucleolar RNA, C/D box 115-1 [Source:HGNC Symbol;Acc:HGNC:33020]	0.16625713	
RN7SL498P	RNA, 7SL, cytoplasmic 498, pseudogene [Source:HGNC Symbol;Acc:HGNC:46514]	0.16625713	
TPT1P11	TPT1 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:49302]	0.16625713	
TRIM49B	tripartite motif containing 49B [Source:HGNC Symbol;Acc:HGNC:42955]	0.16625713	
RPS20P5	ribosomal protein S20 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:36367]	0.16625713	
DPPA5P1	developmental pluripotency associated 5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43752]	0.16625713	
HSPE1P12	heat shock protein family E (Hsp10) member 1 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:49331]	0.16625713	
PRELID3BP5	PRELI domain containing 3B pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:49067]	0.16625713	
RPL15P4	ribosomal protein L15 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:21663]	0.16625713	
RNU1-7P	RNA, U1 small nuclear 7, pseudogene [Source:HGNC Symbol;Acc:HGNC:48306]	0.16625713	
TDGF1P4	teratocarcinoma-derived growth factor 1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:11704]	0.16625713	
RNU2-48P	RNA, U2 small nuclear 48, pseudogene [Source:HGNC Symbol;Acc:HGNC:48541]	0.16625713	
IGHV1-67	immunoglobulin heavy variable 1-67 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5556]	0.16625713	
DEFB117	defensin beta 117 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:18098]	0.16625713	
TPT1P7	TPT1 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:49300]	0.16625713	
VN2R10P	vomeronasal 2 receptor 10, pseudogene [Source:HGNC Symbol;Acc:HGNC:33216]	0.16625713	
RPL38P2	RPL38 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:36620]	0.16625713	
IGLVVI-25-1	immunoglobulin lambda variable (VI)-25-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:15690]	0.16625713	
RPS3AP36	RPS3A pseudogene 36 [Source:HGNC Symbol;Acc:HGNC:35596]	0.16625713	
MTATP6P9	MT-ATP6 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:44583]	0.16625713	
